1567
-4.960892,-5.073952,25.456749
-1.716232,-4.224560,25.456184
-1.716118,-4.068354,30.193607
-1.716118,-4.068354,30.193607
-4.960892,-4.627617,30.263012
-4.960892,-5.073952,25.456749
-1.716232,-4.224560,25.456184
-4.960892,-5.073952,25.456749
-4.960892,-5.084845,19.606228
-4.960892,-5.084845,19.606228
-1.864899,-4.258457,19.614491
-1.716232,-4.224560,25.456184
-3.479668,-1.968374,36.202881
-4.960892,-2.555927,35.307129
-4.960892,-3.707964,33.374298
-4.960892,-5.084845,19.606228
-4.960892,-5.943148,13.525734
-1.086060,-5.012367,13.550411
-1.086060,-5.012367,13.550411
-1.864899,-4.258457,19.614491
-4.960892,-5.084845,19.606228
-3.479668,-1.968374,36.202881
-4.960892,-3.707964,33.374298
-1.479454,-3.347864,33.348770
-1.479454,-3.347864,33.348770
-1.166725,-1.310013,36.137657
-3.479668,-1.968374,36.202881
-1.479454,-3.347864,33.348770
-4.960892,-3.707964,33.374298
-4.960892,-4.627617,30.263012
-4.960892,-4.627617,30.263012
-1.716118,-4.068354,30.193607
-1.479454,-3.347864,33.348770
-0.370176,5.235023,33.526299
-0.900694,5.213465,25.562309
-4.960892,5.338627,25.580757
-4.960892,5.338627,25.580757
-4.960892,5.298233,33.658211
-0.370176,5.235023,33.526299
-0.900694,5.213465,25.562309
-0.370176,5.235023,33.526299
2.028847,5.477631,30.448933
2.325745,1.909788,25.531189
2.235184,1.963247,27.233421
2.054855,-0.925844,28.066418
2.054855,-0.925844,28.066418
2.322952,-0.521587,25.514519
2.325745,1.909788,25.531189
1.983276,4.002140,25.545212
2.028847,5.477631,30.448933
2.235184,1.963247,27.233421
2.235184,1.963247,27.233421
2.325745,1.909788,25.531189
1.983276,4.002140,25.545212
-0.370176,5.235023,33.526299
-4.960892,5.298233,33.658211
-4.960892,5.006191,36.296219
-4.960892,5.006191,36.296219
-0.499861,4.856647,36.353920
-0.370176,5.235023,33.526299
2.054855,-0.925844,28.066418
2.043175,-2.384089,29.492908
1.314520,-3.081974,25.503044
-1.864899,-5.790730,19.614491
1.702263,-2.971405,19.618553
1.314520,-3.081974,25.503044
1.314520,-3.081974,25.503044
-1.716232,-5.352339,25.456184
-1.864899,-5.790730,19.614491
1.314520,-3.081974,25.503044
2.043175,-2.384089,29.492908
1.034948,-3.197758,29.852154
2.322952,-0.521587,25.514519
1.314520,-3.081974,25.503044
1.702263,-2.971405,19.618553
1.702263,-2.971405,19.618553
2.715851,-0.276890,19.618706
2.322952,-0.521587,25.514519
2.715851,-0.276890,19.618706
2.325745,1.909788,25.531189
2.322952,-0.521587,25.514519
2.380539,6.202377,33.120468
2.028847,5.477631,30.448933
-0.370176,5.235023,33.526299
1.822701,3.687611,19.630379
2.715851,-0.276890,19.618706
2.995451,-0.026951,13.551811
2.995451,-0.026951,13.551811
1.757889,3.493589,13.557251
1.822701,3.687611,19.630379
-1.595535,-6.006603,13.550411
2.079597,-3.192211,13.551273
1.702263,-2.971405,19.618553
1.702263,-2.971405,19.618553
-1.864899,-5.790730,19.614491
-1.595535,-6.006603,13.550411
1.757889,3.493589,13.557251
2.029228,4.164055,7.866501
-1.294289,6.302477,7.865414
-1.294289,6.302477,7.865414
-1.564056,5.870544,13.558506
1.757889,3.493589,13.557251
-1.593040,5.431366,19.624474
1.822701,3.687611,19.630379
1.757889,3.493589,13.557251
1.757889,3.493589,13.557251
-1.564056,5.870544,13.558506
-1.593040,5.431366,19.624474
-1.373993,-6.374451,7.863297
2.596550,-3.630890,7.869156
2.079597,-3.192211,13.551273
2.079597,-3.192211,13.551273
-1.595535,-6.006603,13.550411
-1.373993,-6.374451,7.863297
-4.960892,6.904388,7.865303
-4.960892,6.396894,13.559986
-1.564056,5.870544,13.558506
-1.564056,5.870544,13.558506
-1.294289,6.302477,7.865414
-4.960892,6.904388,7.865303
2.079597,-3.192211,13.551273
2.995451,-0.026951,13.551811
2.715851,-0.276890,19.618706
2.715851,-0.276890,19.618706
1.702263,-2.971405,19.618553
2.079597,-3.192211,13.551273
-1.564056,5.870544,13.558506
-4.960892,6.396894,13.559986
-4.960892,5.679903,19.625923
-4.960892,5.679903,19.625923
-1.593040,5.431366,19.624474
-1.564056,5.870544,13.558506
2.325745,1.909788,25.531189
2.715851,-0.276890,19.618706
1.822701,3.687611,19.630379
1.822701,3.687611,19.630379
1.983276,4.002140,25.545212
2.325745,1.909788,25.531189
1.822701,3.687611,19.630379
-1.593040,5.431366,19.624474
-0.900694,5.213465,25.562309
-0.900694,5.213465,25.562309
1.983276,4.002140,25.545212
1.822701,3.687611,19.630379
-0.900694,5.213465,25.562309
-1.593040,5.431366,19.624474
-4.960892,5.679903,19.625923
-4.960892,5.679903,19.625923
-4.960892,5.338627,25.580757
-0.900694,5.213465,25.562309
1.314520,-3.081974,25.503044
2.322952,-0.521587,25.514519
2.054855,-0.925844,28.066418
-0.946623,0.535671,37.833733
-1.111717,-1.721161,36.254860
1.454536,-1.446468,35.840660
1.454536,-1.446468,35.840660
1.624496,0.816456,37.086922
-0.946623,0.535671,37.833733
1.034948,-3.197758,29.852154
2.043175,-2.384089,29.492908
2.402138,-2.748135,33.005806
2.402138,-2.748135,33.005806
1.128500,-2.950977,33.215042
1.034948,-3.197758,29.852154
1.128500,-2.950977,33.215042
2.402138,-2.748135,33.005806
3.079245,-1.645981,35.506950
3.079245,-1.645981,35.506950
1.454536,-1.446468,35.840660
1.128500,-2.950977,33.215042
-0.946623,0.535671,37.833733
-1.683243,3.121840,38.387978
-2.451782,2.764833,39.611694
-2.451782,2.764833,39.611694
-1.683243,3.121840,38.387978
-4.960892,4.313637,38.214790
-4.960892,4.313637,38.214790
-4.960892,3.974403,39.668648
-2.451782,2.764833,39.611694
1.425125,3.406590,36.928513
1.624496,0.816456,37.086922
3.495161,1.235348,36.593231
3.495161,1.235348,36.593231
3.062925,5.015249,35.521980
1.425125,3.406590,36.928513
3.079245,-1.645981,35.506950
3.495161,1.235348,36.593231
1.624496,0.816456,37.086922
1.624496,0.816456,37.086922
1.454536,-1.446468,35.840660
3.079245,-1.645981,35.506950
3.079245,-1.645981,35.506950
2.816328,-1.147076,35.174690
3.256956,1.252203,36.030746
3.256956,1.252203,36.030746
3.495161,1.235348,36.593231
3.079245,-1.645981,35.506950
2.380539,6.202377,33.120468
-0.370176,5.235023,33.526299
-0.499861,4.856647,36.353920
-0.499861,4.856647,36.353920
3.062925,5.015249,35.521980
2.380539,6.202377,33.120468
2.058914,-0.906090,26.850725
2.054855,-0.925844,28.066418
2.235184,1.963247,27.233421
1.425125,3.406590,36.928513
3.062925,5.015249,35.521980
-0.499861,4.856647,36.353920
2.402138,-2.748135,33.005806
2.816328,-1.147076,35.174690
3.079245,-1.645981,35.506950
2.058914,-0.906090,26.850725
2.235184,1.963247,27.233421
1.958717,3.510479,26.574190
3.629866,0.385878,7.875832
2.596550,-3.630890,7.869156
3.338163,-3.816833,0.005081
3.338163,-3.816833,0.005081
4.722965,0.896584,0.309752
3.629866,0.385878,7.875832
2.559189,4.686024,1.068329
4.722965,0.896584,0.309752
5.816065,1.266151,-3.725071
5.816065,1.266151,-3.725071
3.089155,5.392061,-4.305164
2.559189,4.686024,1.068329
-1.017448,6.764202,1.214424
2.559189,4.686024,1.068329
3.089155,5.392061,-4.305164
3.089155,5.392061,-4.305164
-0.740599,7.574810,-5.174267
-1.017448,6.764202,1.214424
2.995451,-0.026951,13.551811
3.629866,0.385878,7.875832
2.029228,4.164055,7.866501
2.029228,4.164055,7.866501
1.757889,3.493589,13.557251
2.995451,-0.026951,13.551811
2.995451,-0.026951,13.551811
2.079597,-3.192211,13.551273
2.596550,-3.630890,7.869156
2.596550,-3.630890,7.869156
3.629866,0.385878,7.875832
2.995451,-0.026951,13.551811
2.028847,5.477631,30.448933
1.983276,4.002140,25.545212
-0.900694,5.213465,25.562309
2.380539,6.202377,33.120468
3.062925,5.015249,35.521980
2.867018,4.678942,35.184746
2.867018,4.678942,35.184746
3.062925,5.015249,35.521980
3.495161,1.235348,36.593231
3.495161,1.235348,36.593231
3.256956,1.252203,36.030746
2.867018,4.678942,35.184746
1.454536,-1.446468,35.840660
-1.111717,-1.721161,36.254860
-1.345985,-3.815453,33.359535
-1.345985,-3.815453,33.359535
1.128500,-2.950977,33.215042
1.454536,-1.446468,35.840660
1.128500,-2.950977,33.215042
-1.345985,-3.815453,33.359535
-1.575134,-4.302620,30.214497
-1.575134,-4.302620,30.214497
1.034948,-3.197758,29.852154
1.128500,-2.950977,33.215042
1.034948,-3.197758,29.852154
-1.575134,-4.302620,30.214497
-1.716232,-5.352339,25.456184
-1.716232,-5.352339,25.456184
1.314520,-3.081974,25.503044
1.034948,-3.197758,29.852154
3.712095,-3.953428,-4.583763
3.338163,-3.816833,0.005081
-1.005148,-6.869009,0.133204
